type,format,identifier,references
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC497522-DOVE_Whi-tip%20C%20San%20Juan%20S%201400m%20042419%200815.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC497522-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC497513-DOVE_Inca_c_excited%20Los%20Ebanos%20200m%20041819%200657.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC497513-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC474769-190510-175458rolacolar.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC474769-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC499736-PIGEON_Red-bil%20Tecuitata%20NAY%20500m%20042819%200633.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC499736-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC498939-Pigeon_Zoes_Imperial_M3AK-413_Malagufuk_19thAug19.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC498939-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SEVIQQAKWM/XC498641-ZOOM0075_Tr1%20-%20Paloma%20de%20Alas%20Blancas%20-%20Canto.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SEVIQQAKWM/ffts/XC498641-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/XC498461-Treron_%28curvirostris%29_smicrus-FL%20song%20calls%20Siberut%2024Aug19%206.42am%20LS117429b.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC498461-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC498290-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/XC498290-R152%20Phil%20Green%20pigeon.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/XC497525-DOVE_Whi-tip%20nr%20Copala%20400m%20041919%201749.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC497525-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC476712-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/XC476712-PalomaTape69Panam%C3%A1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/ffts/XC476053-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/XC476053-aobato_wingbeat_190522_sub.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WNGXTLHREQ/XC494975-Short-billed%20Pigeon%20Nusagandi%20190823_1234.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WNGXTLHREQ/ffts/XC494975-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494050-1-8-2019%209e53%20Pomba%20botafogo.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC494050-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC493619-14-07-%E2%80%8E2019%20%20%E2%80%8F%E2%80%8E16e49%20Rolinha%20roxa.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC493619-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JDCTKFMBKV/XC493484-03GreenPigeon_190812_0366.MP3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JDCTKFMBKV/ffts/XC493484-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SGLTZLDXYI/XC492728-Emerald-spotted%20Wood-dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC492728-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/VCRVBXOHTS/ffts/XC492610-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/VCRVBXOHTS/XC492610-COGD%20DCB%20MALE%20081821.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC491549-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC491549-LS103648%20Eurasian%20Collared%20Dove%20song%20B.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC489551-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC489551-Patigoenas%20cayanensis_Cano%20Negro_1128.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TYEQKORVXJ/ffts/XC488804-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TYEQKORVXJ/XC488804-Trocaz%20Pigeon%20ravine%20one%2021%20June%200950AM.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/XC488453-Common%20Ground-Dove%20topolobampo%20july7%20752_4611.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC488453-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC488174-Rock%20Dove%20-CA%2C%20J%20Street%20Marina%2C%20July%2018%2C%202019%2C%200627%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC488174-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/VTCWEPHHIE/XC496985-amboynacuckoodove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/VTCWEPHHIE/ffts/XC496985-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BGOUKRSIIZ/XC496697-Crested%20Pigeon%201.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BGOUKRSIIZ/ffts/XC496697-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC496453-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC496453-1866%20Leptotila%20verreauxi%20%28song%29UA8_Anhembi_SP_141216_FIG.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/GNXLXFRKZY/XC495643-Spotted%20Dove%2020190902_080122.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/GNXLXFRKZY/ffts/XC495643-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ADQYEDGKVZ/XC494383-claret%20breasted%20fd%20not%20seen%207%20am%20aug%2012%20barely%20into%20the%20park.wav.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ADQYEDGKVZ/ffts/XC494383-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IGFROYWVEW/XC493135-07h49%20tourterelle.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IGFROYWVEW/ffts/XC493135-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC492721-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SGLTZLDXYI/XC492721-Tambourine%20Dove%20%282%29%20exc.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/GQMCPIVNXX/XC492037-Tambourine%20Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/GQMCPIVNXX/ffts/XC492037-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC491894-Band-tailed%20Pigeon%20fltdisplay%2Cshallowwingbeats-AZ%2C%20Rd%20fr%20On%20Sad%20to%20Bareft%20Junct%2C%20August%2001%2C%202019%2C%200737%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC491894-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC489545-Leptotila%20plumbeiceps_Cano%20negro_1110.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC489545-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IGFROYWVEW/XC489257-ramier%206h39.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IGFROYWVEW/ffts/XC489257-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/XC488799-190724-WP.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC488799-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/XEEFENFZEX/XC488609-Streptopelia%20turtur.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/XEEFENFZEX/ffts/XC488609-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/XC488186-Island_Collared_Dove_01.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC488186-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC487835-Houtduif%2C%20zang%2C%20170719%2C%200529%20uur.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC487835-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC486872-Rock%20Dove%20-CA%2C%20J%20Street%20Marina%2C%20July%2012%2C%202019%2C%200737%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC486872-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/ffts/XC494051-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494051-1-8-2019%209e57%20pomba%20botafogo.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/XC492594-R074%20Mountain%20Imperial%20Pigeon.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC492594-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WZIAGHEMKS/XC492116-Pombo-domestico%20%28juvenil%29%20%28online-audio-converter.com%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WZIAGHEMKS/ffts/XC492116-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/WZIAGHEMKS/XC488797-Rola%20turca%20%28online-audio-converter.com%29.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/WZIAGHEMKS/ffts/XC488797-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC488175-Rock%20Dove%20-CA%2C%20J%20Street%20Marina%2C%20July%2018%2C%202019%2C%200713%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC488175-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/ffts/XC487383-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RNMRWBXEZJ/XC487383-Turkse%20Tortel%2C%20zang%2C%20wingbeats%2C%20alarm%2C%20140719%2C%200744%20uur.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC486870-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC486870-Rock%20Dove%20-CA%2C%20J%20Street%20Marina%2C%20July%2012%2C%202019%2C%200719%20AM.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC496461-1874%20Patagioenas%20cayenensis%20%28song%29UA8_Anhembi_SP_141216_FIG.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC496461-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC496452-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC496452-1865%20Leptotila%20verreauxi%20%28song%29UA6_Barra_Bonita_SP_131216_FIG.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HRYIVDQHBC/XC496191-AndamangreenPigeon_20190814_120246.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC496191-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/UKNISVRBBF/XC495471-MoDo.2019.08.31.AZ.Cochise.WillowTank.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/UKNISVRBBF/ffts/XC495471-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/IGFROYWVEW/XC493134-07h50%20tourterelle.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/IGFROYWVEW/ffts/XC493134-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/UKNISVRBBF/ffts/XC493107-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/UKNISVRBBF/XC493107-BTPI.2019.08.17.AZ.Cochise.RoadtoRustlerPark.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HMBDEWEZVS/ffts/XC492171-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HMBDEWEZVS/XC492171-5%20Turt%20Dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC491550-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC491550-LS103652%20Oriental%20Turtle%20Dove%20song%20A.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/XC490452-Pigeon_Wonga_SD7_022_Mt_Royal_27thJuly19.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC490452-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC490010-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC490010-Leptotila%20cassini_Las%20cruces_1426.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC489544-Leptotila%20plumbeiceps_Cano%20negro_1109.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC489544-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BUGKVZBWKF/XC489012-DR0000_1082.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BUGKVZBWKF/ffts/XC489012-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/MJWTDSKGJN/ffts/XC487492-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/MJWTDSKGJN/XC487492-Caribbean%20Dove%20EAM%20coz.MP3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC486871-Rock%20Dove%20-CA%2C%20J%20Street%20Marina%2C%20July%2012%2C%202019%2C%200735%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC486871-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC486547-Pigeon%20des%20rochers%20battements%20d%20ailes.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC486547-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HRYIVDQHBC/XC496193-GreenImperialPigeon_20190814_120549.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HRYIVDQHBC/ffts/XC496193-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/MTUQGBMRNC/ffts/XC495077-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/MTUQGBMRNC/XC495077-Leptotila_verreauxi_PCH_rio_Casca_Chapada_do_Guimaraes_MT.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BUGKVZBWKF/ffts/XC493956-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BUGKVZBWKF/XC493956-DR0000_1108%20EUCD.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SGLTZLDXYI/ffts/XC492722-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SGLTZLDXYI/XC492722-tambourine%20dove%20exc1.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC491895-Band-tailed%20Pigeon%20-AZ%2C%20Onion%20Saddle%2C%20August%2001%2C%202019%2C%200539%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC491895-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC490913-sierp%C3%B3wka%20Limanowa.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC490913-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC490148-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC490148-Leptotila%20rufaxilla_Rincon_1501.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TVBPRXZSDX/XC488826-Patagioenas%20flavirostris%20mp3%20190724_0040_1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TVBPRXZSDX/ffts/XC488826-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TYEQKORVXJ/ffts/XC488808-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TYEQKORVXJ/XC488808-Trocaz%20Pigeon%2C%20Palhiero%20Gdns.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/ITHRUQEQCF/ffts/XC488718-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/ITHRUQEQCF/XC488718-Tortora%20dal%20collare_song_1814.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/XC488646-ColumsquamTape36Venezuela2004.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JQSYKZHEMB/ffts/XC488646-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/XC488187-Island_Collared_Dove_02.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BCYXIBBJVQ/ffts/XC488187-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/VLDFGFKOWN/ffts/XC486909-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/VLDFGFKOWN/XC486909-YerutiComun.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC486873-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC486873-Rock%20Dove%20-CA%2C%20J%20Street%20Marina%2C%20July%2012%2C%202019%2C%200739%20AM.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/UYGLRGKDEF/2980%2F02.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/UYGLRGKDEF/ffts/XC4726-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC475650-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/XC475650-190520-RD.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC485507-Rock%20Dove%20-CA%2C%20J%20Street%20Marina%2C%20July%2005%2C%202019%2C%200750%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC485507-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/XC483374-017%20-%20STE-095%20Pigeon%20colombin%20d%C3%A9tail%20XC.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC483374-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/XC483202-R071%20Grey%20chested%20dove.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TNTQAOFHFM/ffts/XC483202-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC483068-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC483068-Patagioenas%20subvinacea%20DCB%20605-20a.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC478820-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/LNPOUHUARA/XC478820-Pigeon%20Ramiret%3ACrique%20Saint-Georges%3A02-02-19.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC486169-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC486169-190628-104954rolabrava.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC485678-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/XC485678-2019-06-23%20Selenga%20to%20Ulan%20Ude%20Tourterelle%20orientale%20chant%20%2B.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC485506-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/XC485506-Rock%20Dove%202%20dozen%20-CA%2C%20J%20Street%20Marina%2C%20July%2005%2C%202019%2C%200742%20AM.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/XNQLEKWJLU/ffts/XC484642-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/XNQLEKWJLU/XC484642-190610_1992%20cado%20xc%20d%20yuvi%20Cayos%20Cochinos%20HN%20by%20Oliver%20Komar.MP3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC482176-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC482176-Patagioenas%20subvinacea%20DCB%20614-1b.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC482095-1208%20Patagioenas%20subvinacea%20recondita%20%28song%29Manoa_CujubimRO_041114_FIG.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CHDHFSVVIN/ffts/XC482095-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC479431-Leptotila%20rufaxilla%20DCB%20604-24f.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC479431-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/CJQNNUYOQE/ffts/XC477310-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/CJQNNUYOQE/XC477310-OM1rw_A2_20170918_170400_1-11025_475.8965433054957-505.8965433054957_1024_1.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/AYKHDFBYIH/ffts/XC476933-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/AYKHDFBYIH/XC476933-Mourning%20Dove%20wings%20very%20good%202019%2005%2017%20Point%20Pelee%2C%20Canada_1425_short.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/XC475844-MIXPRE-080.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC475844-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/ffts/XC486185-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/JYPQCEFKAM/XC486185-190628-111640rolabrava.mp3,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/XC485081-siniak%20buczyna5.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC485081-large.png,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC484109-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC484109-Patagioenas%20subvinacea%20DCB%20606-2b.mp3,
StillImage,image/png,https://www.xeno-canto.org/sounds/uploaded/TFOGOENSTQ/ffts/XC483399-large.png,
Sound,audio/mpeg,https://www.xeno-canto.org/sounds/uploaded/TFOGOENSTQ/XC483399-190616_1243%201522.%20T%C3%BCrkentaube.%20%20HR%2C%20Brac%2C%20Postira%20env.%20Stephan%20Risch.mp3,
